日期:2026/09/24 『成交不含鉅額交易、盤後定價、零股』
================================================================================================================
代號      名稱                      開盤      最高      最低      收盤      漲跌    成交量    漲停價    跌停價
072752    晶技中信66購01          0.5400    0.5400    0.5400    0.5400    0.0000         0    0.6700    0.4100
072753    T50正2富邦5C購04        2.3800    2.3800    2.3800    2.3800  ▼0.1900        10   10.3000    0.0100
072754    士電富邦5C購02          0.1800    0.1800    0.1800    0.1800    0.0000         0    0.5500    0.0100
072755    中興電富邦5C購01        0.3200    0.3200    0.3200    0.3200  ▼0.0100        38    0.9200    0.0100
072756    聯電富邦5C購02          0.4500    0.4500    0.4200    0.4300  ▼0.0600      3109    0.8100    0.1700
072757    聯電富邦66購01          0.5600    0.5600    0.5500    0.5500  ▼0.0500       140    0.8400    0.3600
072758    威盛富邦5C購01          0.2200    0.2200    0.2200    0.2200    0.0000         0    0.6000    0.0100
072759    友達富邦76購01          0.9000    0.9000    0.8700    0.8700  ▼0.0100         3    1.0500    0.7100
072760    長榮航富邦5C購02        0.4000    0.4000    0.4000    0.4000  ▼0.0600        20    1.2400    0.0100
072761    玉山金富邦5C購02        1.8400    1.8900    1.8400    1.8900  ▲0.0600        30    4.0300    0.0100
072762    元大金富邦5C購02        0.4300    0.4300    0.4300    0.4300    0.0000         0    1.2000    0.0100
072763    永豐金富邦5C購03        0.8100    0.8100    0.8100    0.8100    0.0000        31    1.8900    0.0100
072764    中信金富邦63購01        0.4800    0.4800    0.4800    0.4800    0.0000         0    1.1100    0.0100
072765    德律富邦63購01          0.2700    0.2700    0.2700    0.2700    0.0000         0    0.5000    0.0400
072766    聯詠富邦6C購01          0.7100    0.7200    0.7100    0.7200  ▼0.0100       648    1.0000    0.4600
072767    晶技富邦5C購02          0.4300    0.4800    0.4200    0.4800  ▲0.0500       205    0.6400    0.2200
072768    聯茂富邦63購02          2.3200    2.3200    2.3200    2.3200    0.0000         0    2.8000    1.8400
072769    矽格富邦5C購01          0.4500    0.4500    0.4500    0.4500    0.0000         0    0.8400    0.0600
072770    台郡富邦5C購02          0.0700    0.0700    0.0700    0.0700    0.0000         0    0.2700    0.0100
072771    香港2X國票5C購01        2.0800    2.0800    2.0800    2.0800    0.0000         0 9995.0000    0.0100
072772    國企2X國票5C購01        1.1100    1.1500    1.1000    1.1300  ▼0.0600        52 9995.0000    0.0100
072773    直得國票61購02          0.2300    0.2300    0.2300    0.2300  ▼0.0100        70    0.5600    0.0100
072774    聯電國票61購01          0.7300    0.7300    0.7300    0.7300  ▼0.1200       275    1.4200    0.2800
072775    楠梓電國票61購05        0.2000    0.2000    0.2000    0.2000    0.0000         0    0.4400    0.0100
072776    華碩國票5C購03          2.2500    2.2500    2.2500    2.2500    0.0000         0    3.2600    1.2100
072777    菱生國票61購03          0.3000    0.3000    0.3000    0.3000    0.0000         0    0.7400    0.0100
072778    瑞昱國票5C購03          0.4700    0.4700    0.4700    0.4700    0.0000         0    1.0700    0.0100
072779    瑞昱國票61購01          0.5700    0.5700    0.5700    0.5700    0.0000         0    1.2500    0.0100
072780    強茂國票5C購03          0.5000    0.5000    0.4400    0.4400  ▼0.0500        43    0.9100    0.0700
072781    台新金國票5C購01        2.9800    2.9800    2.9800    2.9800    0.0000         0    4.3000    1.6600
072782    聯陽國票61購02          0.4000    0.4000    0.4000    0.4000    0.0000         0    0.7600    0.0400
072783    智原國票61購01          0.4100    0.4100    0.4100    0.4100    0.0000         0    0.9100    0.0100
072784    瑞鼎國票61購01          0.3100    0.3100    0.3100    0.3100    0.0000         0    0.7700    0.0100
072785    日月光國票61購03        0.8400    0.8400    0.8400    0.8400    0.0000         0    1.4600    0.2200
072786    瀚宇博國票5C購01        0.3300    0.3300    0.3300    0.3300    0.0000         0    1.0700    0.0100
072787    盛群國票61購03          0.2800    0.2800    0.2800    0.2800    0.0000         0    0.5800    0.0100
072788    台郡國票61購03          0.3100    0.3100    0.3100    0.3100    0.0000         0    0.7500    0.0100
072789    AES國票5C購01           0.2800    0.2800    0.2800    0.2800    0.0000         0    0.6800    0.0100
072790    雲豹國票61購01          0.4400    0.4400    0.4400    0.4400  ▼0.0200         2    0.9000    0.0200
072791    矽創國票61購02          0.4400    0.4400    0.4400    0.4400    0.0000         0    0.9400    0.0100
072792    台亞台新5C購01          0.2500    0.2500    0.2500    0.2500    0.0000         0    0.8900    0.0100
072793    菱生台新5C購02          0.1500    0.1500    0.1500    0.1500    0.0000         0    0.7800    0.0100
072794    菱生台新61購01          0.3900    0.3900    0.3900    0.3900    0.0000         0    1.0200    0.0100
072795    威盛台新5C購01          0.2900    0.2900    0.2900    0.2900    0.0000         0    0.7100    0.0100
072796    強茂台新5C購05          0.4800    0.4800    0.4800    0.4800    0.0000         0    0.9900    0.0100
072797    華航台新5C購02          0.5100    0.5100    0.5100    0.5100    0.0000         0    1.7500    0.0100
072798    盛群台新5C購01          0.5400    0.5400    0.5400    0.5400    0.0000         0    1.1300    0.0100
072799    盛群台新5C購02          0.3000    0.3000    0.2900    0.2900  ▼0.0300        45    1.0300    0.0100
072800    啟碁台新5C購02          0.9600    1.0900    0.9600    1.0800  ▲0.0100       202    2.0100    0.1300
072801    台灣50永豐5C購02        0.8300    0.8300    0.8300    0.8300    0.0000         0    1.9600    0.0100
072802    台灣50永豐5C購03        1.3500    1.3500    1.3500    1.3500    0.0000         0    2.4800    0.2200
072803    台灣50永豐5C購04        0.5100    0.5100    0.5100    0.5100    0.0000         0    1.6400    0.0100
072804    聯電永豐5C購05          0.4600    0.4600    0.4500    0.4500  ▼0.0700        13    0.8400    0.2000
072805    聯電永豐5C購06          0.6500    0.6600    0.6500    0.6600  ▼0.0800        35    1.2300    0.2500
072806    聯電永豐5C購07          0.4200    0.4200    0.4200    0.4200    0.0000         0    0.9100    0.0100
072807    聯電永豐5C購08          0.6600    0.6600    0.6300    0.6300  ▼0.1300         3    1.4100    0.1100
072808    聯電永豐5C購09          0.4600    0.4600    0.4300    0.4300  ▼0.0800        80    1.1600    0.0100
072809    中環永豐5C購01          0.1300    0.1300    0.1300    0.1300  ▲0.0100       200    0.6400    0.0100
072810    中環永豐64購01          0.4000    0.4000    0.4000    0.4000  ▼0.0100        40    0.7700    0.0400
072811    仁寶永豐61購03          0.7800    0.7800    0.7800    0.7800    0.0000         0    1.2200    0.3400
072812    菱生永豐61購01          0.1400    0.1400    0.1400    0.1400    0.0000         0    0.4800    0.0100
072813    技嘉永豐5C購03          1.0200    1.0200    1.0200    1.0200  ▼0.0600        22    1.8400    0.3200
072814    技嘉永豐5C購04          1.3000    1.3000    1.3000    1.3000  ▼0.0500         4    2.1100    0.5900
072815    漢唐永豐61購04          0.6100    0.6100    0.6100    0.6100  ▼0.0600         7    1.1700    0.1700
072816    友達永豐61購07          1.0500    1.0500    1.0500    1.0500    0.0000         0    1.4800    0.6200
072817    強茂永豐62購01          0.5800    0.5800    0.5800    0.5800  ▲0.0500        20    0.8300    0.2300
072818    長榮航永豐5C購02        0.9300    0.9300    0.9100    0.9100  ▼0.0800       110    1.8800    0.1000
072819    長榮航永豐5C購03        0.5800    0.5800    0.5800    0.5800    0.0000         0    1.2400    0.0100
072820    德律永豐5C購03          0.2800    0.2800    0.2800    0.2800    0.0000         0    0.8000    0.0100
072821    德律永豐5C購04          0.2800    0.2800    0.2800    0.2800    0.0000         0    0.8000    0.0100
072822    德律永豐5C購05          0.1900    0.1900    0.1900    0.1900    0.0000         0    0.7100    0.0100
072823    晶技永豐5C購02          0.7000    0.7000    0.7000    0.7000    0.0000         0    1.0900    0.3100
072824    晶技永豐5C購03          0.8300    0.8300    0.8300    0.8300    0.0000         0    1.4100    0.2500
072825    晶技永豐5C購04          0.9500    1.2000    0.8000    1.0600  ▲0.0900      6859    1.5500    0.3900
072826    晶技永豐5C購05          0.8400    0.9100    0.8000    0.9100  ▲0.0700       111    1.4200    0.2600
072827    晶技永豐5C購06          0.3900    0.3900    0.3900    0.3900    0.0000         0    0.7800    0.0100
072828    緯創永豐5C購04          0.8400    0.8600    0.8400    0.8600  ▼0.0400        51    1.5600    0.2400
072829    定穎控永豐5C購03        0.3800    0.3800    0.3800    0.3800    0.0000         0    0.7300    0.0300
072830    致伸永豐61購01          0.3900    0.3900    0.3900    0.3900    0.0000         0    0.7900    0.0100
072831    啟碁永豐5C購04          0.8000    0.8700    0.8000    0.8700  ▲0.0400       267    1.5400    0.1200
072832    啟碁永豐5C購05          0.5400    0.5400    0.5400    0.5400    0.0000         0    1.7100    0.0100
072833    啟碁永豐5C購06          0.2500    0.2500    0.2500    0.2500    0.0000         0    0.9600    0.0100
072834    緯穎永豐5C購05          1.5700    1.5700    1.5700    1.5700    0.0000         0    2.2000    0.9400
072835    緯穎永豐5C購06          2.9300    2.9300    2.9300    2.9300    0.0000         0    4.1900    1.6700
072836    富世達永豐5C購02        4.0800    4.0800    3.9800    3.9800  ▼0.7600        10    6.0000    3.4400
072837    富世達永豐5C購03        3.0600    3.0600    3.0600    3.0600    0.0000         0    4.3600    1.7600
072838    富世達永豐5C購04        1.4400    1.4400    1.2900    1.2900  ▼0.2100       124    2.2800    0.7200
072839    至上永豐61購02          0.4800    0.4800    0.4800    0.4800    0.0000         0    0.7900    0.1700
072840    華新國泰61購01          0.6200    0.6200    0.6200    0.6200    0.0000         0    1.1600    0.0800
072841    聯電國泰61購05          0.8300    0.8400    0.8300    0.8400  ▼0.1000        55    1.5900    0.2900
072843    台積電凱基5C購03       17.4000   17.4000   17.4000   17.4000    0.0000         0   21.1000   13.7000
072844    台積電凱基5C購04       19.6000   19.6000   19.6000   19.6000    0.0000         0   23.3000   15.9000
072845    聯電國泰61購06          0.9600    0.9700    0.9600    0.9700  ▼0.1200        51    1.9000    0.2800
072846    楠梓電國泰61購01        0.4800    0.4800    0.4800    0.4800  ▼0.0100       100    1.0300    0.0100
072847    智邦國泰61購03          0.4300    0.4300    0.4300    0.4300    0.0000         0    0.9800    0.0100
072848    偉詮電國泰61購01        0.8600    0.8600    0.8600    0.8600  ▲0.0100        29    1.4100    0.2900
072849    義隆國泰61購01          0.5300    0.5300    0.5300    0.5300  ▲0.0300        73    1.0100    0.0100
07284U    臺股指中信59售15        0.0200    0.0200    0.0200    0.0200    0.0000         0    0.0000    0.0000
072850    強茂國泰61購02          0.8700    0.9900    0.8700    0.8900  ▼0.0300        56    1.6000    0.2400
072851    益登國泰61購01          0.3100    0.3100    0.3100    0.3100    0.0000         0    0.7100    0.0100
072852    TPK國泰61購02           0.5000    0.5000    0.5000    0.5000    0.0000         0    1.1500    0.0100
072853    瀚宇博國泰61購01        0.6900    0.6900    0.6900    0.6900    0.0000         0    1.4300    0.0100
072854    佳必琪國泰61購01        0.7600    0.7600    0.7600    0.7600    0.0000        33    1.3900    0.1300
072855    聯茂國泰61購03          5.8500    5.8500    5.8500    5.8500    0.0000         0    7.2000    4.5000
072856    力智國泰61購01          0.3600    0.3600    0.3600    0.3600    0.0000         0    0.7200    0.0100
072857    福懋科國泰61購01        0.5100    0.5100    0.5100    0.5100    0.0000         0    1.0000    0.0200
072858    元金反凱基61購03        0.4200    0.4200    0.4200    0.4200    0.0000         0 9995.0000    0.0100
072859    亞力凱基5C購03          0.0800    0.0800    0.0800    0.0800    0.0000         0    0.5700    0.0100
072860    宇隆凱基5C購02          0.0700    0.0700    0.0700    0.0700    0.0000         0    0.3100    0.0100
072861    光寶科凱基5C購12        0.7800    0.8700    0.7800    0.8700  ▲0.0200       111    1.3800    0.3200
072862    聯電凱基5C購14          0.2100    0.2100    0.2000    0.2000  ▼0.0400        74    0.6400    0.0100
072863    聯電凱基5C購15          0.2600    0.2600    0.2400    0.2500  ▼0.0600      1030    0.5900    0.0300
072864    楠梓電凱基5C購02        0.1100    0.1100    0.1100    0.1100    0.0000         0    0.4000    0.0100
072865    鴻海凱基5C購24          0.4700    0.4700    0.4700    0.4700    0.0000         0    0.8500    0.0900
072867    矽統凱基5C購03          0.2400    0.2400    0.2400    0.2400  ▼0.0200       100    0.6400    0.0100
072868    菱生凱基5C購03          0.1100    0.1100    0.1100    0.1100    0.0000         0    0.4200    0.0100
072869    凌陽凱基5C購02          0.1500    0.1500    0.1500    0.1500    0.0000         0    0.4800    0.0100
07286U    景碩凱基5A售02          0.0100    0.0100    0.0100    0.0100    0.0000         0   18.6000    0.0100
072870    毅嘉凱基5C購02          0.1800    0.1800    0.1800    0.1800    0.0000         0    0.4800    0.0100
072871    偉詮電凱基5C購01        0.2000    0.2000    0.2000    0.2000  ▲0.0200        20    0.7400    0.0100
072872    超豐凱基5C購02          0.2500    0.2500    0.2500    0.2500    0.0000         0    0.5800    0.0100
072873    京元電凱基61購06        0.4900    0.4900    0.4900    0.4900  ▲0.0400         1    0.7800    0.1200
072874    強茂凱基5C購05          0.3300    0.3300    0.3100    0.3100    0.0000       100    0.5600    0.0600
072875    強茂凱基61購04          0.2900    0.3300    0.2900    0.2900    0.0000       421    0.5900    0.0100
072876    晶技凱基5C購03          0.2600    0.3300    0.2600    0.2600    0.0000       640    0.6500    0.0100
072877    玉晶光凱基5C購05        0.5500    0.5500    0.5500    0.5500    0.0000         0    1.1800    0.0100
072878    佳必琪凱基5C購06        0.1300    0.1300    0.1300    0.1300    0.0000        50    0.6000    0.0100
072879    保瑞凱基5C購04          0.2100    0.2100    0.1900    0.1900  ▼0.0400        15    0.9600    0.0100
072880    力智凱基5C購01          0.0700    0.0700    0.0700    0.0700    0.0000         0    0.4300    0.0100
072881    采鈺凱基5C購06          0.1100    0.1100    0.1100    0.1100    0.0000         0    0.4300    0.0100
072882    矽創凱基5C購01          0.1300    0.1500    0.1300    0.1500  ▲0.0100        11    0.7500    0.0100
072883    中興電群益5C購03        0.4300    0.4300    0.4300    0.4300    0.0000         0    1.4500    0.0100
072884    聯電群益5C購07          0.5000    0.5100    0.5000    0.5000  ▼0.1000       424    1.4100    0.0100
072885    楠梓電群益5C購01        0.3200    0.3200    0.3200    0.3200    0.0000         0    0.7800    0.0100
072886    台積電群益5C購19        0.5800    0.5800    0.5800    0.5800    0.0000         0    2.8300    0.0100
072887    菱生群益5C購01          0.1700    0.1700    0.1700    0.1700    0.0000         0    0.8000    0.0100
072888    技嘉群益5C購06          0.5700    0.5700    0.5700    0.5700    0.0000         0    0.9300    0.2100
072889    友達群益5C購08          2.1300    2.1300    1.9000    1.9000  ▼0.2000       415    3.1500    1.0500
072890    超豐群益5C購01          0.5200    0.5200    0.5200    0.5200    0.0000         0    1.2900    0.0100
072891    強茂群益5C購05          0.4400    0.4400    0.4400    0.4400  ▲0.0500         5    0.7300    0.0500
072892    智原群益5C購03          0.5500    0.5500    0.5500    0.5500    0.0000         0    1.1500    0.0100
072893    瑞儀群益5C購01          0.1300    0.1300    0.1300    0.1300    0.0000         0    0.7000    0.0100
072894    精成科群益5C購01        0.2100    0.2100    0.2100    0.2100    0.0000         0    0.8800    0.0100
072895    盛群群益5C購02          0.2600    0.2600    0.2600    0.2600    0.0000         0    0.6600    0.0100
072896    富世達群益61購02        2.2500    2.3700    2.2500    2.3000  ▼0.1800        34    3.5200    1.4400
072897    致新群益5C購01          0.2000    0.2000    0.2000    0.2000    0.0000         0    0.7200    0.0100
072898    南茂群益5C購04          1.0800    1.2600    1.0500    1.2100  ▲0.1300      1221    1.6100    0.5400
072899    勤誠群益61購02          0.2000    0.2000    0.2000    0.2000    0.0000         0    0.6400    0.0100
072900    臺股指群益61購07        0.5800    0.5800    0.5800    0.5800    0.0000         0    2.9800    0.0100
072901    T50正2元大5C購04        0.8700    0.8700    0.8600    0.8600  ▼0.0200        12    2.4300    0.0100
072902    T50正2元大5C購05        0.8000    0.8200    0.8000    0.8100  ▼0.0400        54    2.0100    0.0100
072903    聯電元大5C購30          0.5100    0.5100    0.5100    0.5100    0.0000         0    0.9100    0.1100
072904    聯電元大5C購31          0.5900    0.5900    0.5900    0.5900  ▼0.0800       157    1.0700    0.2700
072905    聯電元大5C購32          0.2400    0.2500    0.2400    0.2400  ▼0.0400       162    0.5500    0.0100
072906    聯電元大61購19          0.7900    0.7900    0.7900    0.7900    0.0000         0    1.1500    0.4300
072907    聯電元大61購20          0.5300    0.5300    0.5200    0.5200  ▼0.0500       181    0.9000    0.2400
072908    聯電元大63購03          0.3700    0.3800    0.3400    0.3500  ▼0.0500       148    0.6000    0.2000
072909    楠梓電元大5C購04        0.4600    0.4600    0.4600    0.4600  ▼0.0200       495    0.9400    0.0200
072910    楠梓電元大5C購05        0.2600    0.2600    0.2600    0.2600    0.0000         0    0.5700    0.0100
072911    楠梓電元大5C購06        0.2000    0.2000    0.2000    0.2000    0.0000         0    0.4700    0.0100
072912    楠梓電元大65購01        0.3100    0.3100    0.3100    0.3100    0.0000       100    0.4600    0.1600
072913    楠梓電元大66購01        0.2800    0.2800    0.2800    0.2800  ▼0.0100       200    0.4100    0.1700
072914    台積電元大5C購23        0.2200    0.2200    0.2200    0.2200  ▼0.0200       100    1.2400    0.0100
072915    矽統元大5C購02          0.4100    0.4100    0.4100    0.4100    0.0000       100    1.1400    0.0100
072916    矽統元大63購01          0.7100    0.7100    0.7100    0.7100    0.0000         0    1.2400    0.1800
072917    菱生元大5C購04          0.2000    0.2000    0.2000    0.2000    0.0000         0    0.5700    0.0100
072918    菱生元大5C購05          0.1100    0.1100    0.1100    0.1100    0.0000         0    0.3500    0.0100
072919    瑞昱元大5C購04          0.7000    0.7000    0.7000    0.7000    0.0000         0    1.3800    0.0200
07291U    台積電元富5B售04        0.0200    0.0200    0.0200    0.0200    0.0000         0   25.0000    0.0100
072920    瑞昱元大5C購05          0.6000    0.6400    0.5900    0.6400  ▼0.1300       318    1.4500    0.0900
072921    瑞昱元大65購01          0.5100    0.5100    0.4800    0.4900  ▼0.0500        50    0.9900    0.0900
072922    瑞昱元大66購02          0.4400    0.4600    0.4400    0.4600  ▼0.0300        12    0.7100    0.2700
072923    威盛元大5C購02          0.4900    0.4900    0.4900    0.4900    0.0000         0    1.1000    0.0100
072924    友達元大5C購14          1.3000    1.3100    1.3000    1.3100  ▼0.0200         6    1.9700    0.6900
072925    友達元大5C購15          0.8100    0.8100    0.6800    0.6900  ▼0.0500       312    1.3800    0.1000
072926    友達元大61購16          0.8900    0.8900    0.8900    0.8900  ▲0.0500        10    1.4700    0.2100
072927    偉詮電元大5C購01        0.4200    0.4200    0.4000    0.4200  ▲0.0300      1415    0.8500    0.0100
072928    可成元大5C購04          0.7700    0.7700    0.7700    0.7700    0.0000         0    1.4000    0.1400
072929    智原元大5C購09          0.3900    0.3900    0.3900    0.3900    0.0000         0    1.0900    0.0100
072930    晶技元大5C購03          1.0400    1.1600    0.9300    1.1100  ▲0.0700       792    1.5200    0.5600
072931    晶技元大63購02          0.4500    0.5000    0.4500    0.5000  ▲0.0400       399    0.6300    0.2900
072932    日月光元大5C購15        0.6700    0.6700    0.6700    0.6700    0.0000         0    1.3600    0.0100
072933    盛群元大5C購01          0.7600    0.7600    0.7600    0.7600    0.0000         0    1.5700    0.0100
072935    台郡元大5C購04          0.2600    0.2600    0.2600    0.2600    0.0000         0    0.7600    0.0100
072936    采鈺元大5C購11          0.3700    0.3700    0.3700    0.3700    0.0000         0    0.9600    0.0100
072937    富世達元大5C購06        2.4900    2.5600    2.4300    2.5600  ▼0.1100       147    3.7100    1.6300
072938    南茂元大5C購09          0.4300    0.4500    0.4300    0.4500  ▲0.0400       815    0.6600    0.1600
072939    南茂元大5C購10          0.3900    0.4400    0.3900    0.4400  ▲0.0200       656    0.6600    0.1800
072940    道瓊銀中信66購02        0.4400    0.4400    0.4400    0.4400  ▼0.0400         1 9995.0000    0.0100
072941    TPK中信66購01           0.6200    0.6200    0.6200    0.6200    0.0000         0    0.7200    0.5200
072942    聯茂中信66購01          1.4800    1.5700    1.4800    1.5700  ▲0.2700       209    1.5700    1.0300
072943    T50正2永豐5C購04        0.4200    0.4200    0.4200    0.4200    0.0000         0    1.9700    0.0100
072944    T50正2永豐61購03        0.6900    0.6900    0.6900    0.6900    0.0000         0    2.0900    0.0100
072945    元債2X永豐66購01        0.2900    0.2900    0.2900    0.2900  ▼0.0600        50 9995.0000    0.0100
072946    三芳永豐64購01          0.2800    0.2800    0.2800    0.2800    0.0000         0    0.8300    0.0100
072947    台化永豐5C購03          0.8200    0.8200    0.8200    0.8200  ▲0.0600        73    1.5600    0.0100
072948    中興電永豐5C購02        0.7400    0.7400    0.7400    0.7400  ▼0.0200        68    1.6100    0.0100
072949    華城永豐63購02          0.7600    0.7600    0.7600    0.7600    0.0000         0    1.5300    0.0100
072950    中砂永豐5C購02          2.3600    2.3600    2.3600    2.3600    0.0000         0    3.3100    1.4100
072951    中砂永豐5C購03          0.9700    1.0400    0.9500    0.9900  ▲0.0300       478    1.9100    0.0100
072952    光寶科永豐5C購03        1.6200    1.6200    1.6200    1.6200    0.0000         0    2.2900    0.9500
072953    金寶永豐5C購02          0.4000    0.4000    0.4000    0.4000    0.0000         0    0.8100    0.0100
072954    華通永豐5C購08          0.3000    0.3000    0.3000    0.3000    0.0000         0    0.7400    0.0100
072955    華通永豐5C購09          0.8600    0.8600    0.8600    0.8600  ▼0.0300        20    1.3300    0.4500
072956    鴻海永豐5C購08          0.5900    0.5900    0.5900    0.5900  ▼0.0600         3    1.4400    0.0100
072957    台積電永豐5C購26        0.8800    0.8800    0.8800    0.8800  ▼0.0700        43    3.4500    0.0100
072958    台積電永豐5C購27        0.4500    0.4500    0.4500    0.4500    0.0000         0    2.9500    0.0100
072959    台積電永豐5C購28        0.4700    0.4700    0.4700    0.4700    0.0000         0    5.4500    0.0100
072960    台積電永豐5C購29        0.6600    0.6600    0.6600    0.6600    0.0000         0    3.1600    0.0100
072961    友達永豐66購03          1.6100    1.6100    1.6100    1.6100  ▼0.0700         2    2.1500    1.2100
072962    仲琦永豐5C購01          0.5500    0.5500    0.5500    0.5500  ▼0.0600        10    1.1900    0.0300
072963    仲琦永豐65購01          0.7800    0.7900    0.7700    0.7900  ▼0.0100        54    1.3800    0.2200
072964    鉅祥永豐61購01          0.2000    0.2000    0.2000    0.2000  ▼0.0200         7    0.7700    0.0100
072967    華航永豐66購01          0.8800    0.8800    0.8800    0.8800    0.0000         0    1.6200    0.1400
072968    晶豪科永豐5C購07        0.7900    0.7900    0.7900    0.7900    0.0000         0    1.0600    0.5200
072969    聯陽永豐64購01          0.6900    0.7200    0.6900    0.7200  ▼0.0400        83    1.2700    0.2500
072970    亞光永豐5C購01          0.4400    0.4500    0.4400    0.4500  ▼0.0100        24    1.1300    0.0100
072972    亞光永豐5C購02          0.3900    0.3900    0.3900    0.3900    0.0000         0    1.0600    0.0100
072973    智原永豐5C購03          0.4200    0.4200    0.4200    0.4200    0.0000         0    0.9800    0.0100
072974    緯創永豐5C購05          1.1500    1.1500    1.1500    1.1500  ▲0.0400        18    1.7500    0.4700
072975    佳必琪永豐5C購05        0.5600    0.5600    0.5600    0.5600    0.0000       100    1.1900    0.0100
072976    佳必琪永豐5C購06        0.5200    0.5200    0.5200    0.5200    0.0000         0    1.1500    0.0100
072977    佳必琪永豐5C購07        0.3400    0.3400    0.3400    0.3400    0.0000         0    0.9700    0.0100
072978    聯茂永豐66購01          4.5300    4.5300    4.5300    4.5300    0.0000         0    5.5000    3.5600
072979    台郡永豐63購01          0.4600    0.4600    0.4600    0.4600    0.0000         0    0.8300    0.0900
072980    矽創永豐5C購03          0.4300    0.4300    0.4300    0.4300    0.0000         0    1.1500    0.0100
072981    永光國泰61購01          0.6200    0.6200    0.6200    0.6200    0.0000         0    1.3900    0.0100
072982    上銀國泰61購01          1.2300    1.3200    1.2300    1.3200  ▼0.0300       180    2.6300    0.0700
072983    台積電國泰61購06        1.3900    1.4000    1.3900    1.4000  ▼0.0300        66    2.4300    0.4300
072984    順德國泰61購01          1.3800    1.3800    1.3800    1.3800    0.0000         0    2.2800    0.4800
072985    菱生國泰61購01          0.4000    0.4000    0.4000    0.4000  ▼0.0500         1    1.2300    0.0100
072986    智原國泰61購01          0.7400    0.7400    0.7400    0.7400    0.0000         0    1.5400    0.0100
072987    瑞鼎國泰61購01          0.7000    0.7000    0.7000    0.7000    0.0000         0    1.6200    0.0100
072988    緯穎國泰61購02          4.8600    4.8600    4.8600    4.8600    0.0000         0    6.7500    2.9700
072989    采鈺國泰61購01          0.6400    0.6700    0.6300    0.6700  ▼0.0400         5    1.6300    0.0100
072990    富世達國泰61購02        2.7900    2.7900    2.7900    2.7900    0.0000         0    3.5700    2.0100
072991    亞泥國票61購01          0.5000    0.5000    0.4900    0.4900  ▼0.0200       121    1.0400    0.0100
072992    統一國票5C購01          0.8900    0.8900    0.8800    0.8800  ▼0.0700        51    2.1200    0.0100
072993    統一國票5C購02          0.6300    0.6300    0.6300    0.6300    0.0000         0    2.5800    0.0100
072994    三芳國票5C購02          0.4000    0.4000    0.4000    0.4000    0.0000         0    1.2100    0.0100
072995    儒鴻國票5C購02          0.4000    0.4000    0.4000    0.4000    0.0000         0    1.2400    0.0100
072996    東元國票5C購03          0.7200    0.7200    0.7200    0.7200  ▼0.0200        14    1.3100    0.1700
072997    和大國票61購01          0.4100    0.4100    0.4100    0.4100    0.0000         5    0.7700    0.0500
072998    中砂國票61購02          1.7000    1.7000    1.6700    1.6700  ▼0.1600        63    2.6800    0.9800
072999    大亞國票61購02          0.6600    0.6600    0.6600    0.6600    0.0000         0    1.1800    0.1400
073000    東鹼國票61購03          0.5500    0.5500    0.5500    0.5500    0.0000         0    1.0500    0.0500
073001    台橡國票61購01          0.9700    0.9700    0.9600    0.9600  ▼0.0700        79    1.5800    0.4800
073002    中橡國票61購01          0.6000    0.6000    0.5700    0.5800  ▼0.2700       485    1.3100    0.3900
073003    宇隆國票61購01          0.1900    0.1900    0.1900    0.1900    0.0000         0    0.5100    0.0100
073004    順德國票61購04          0.6000    0.6100    0.6000    0.6100  ▼0.0600        20    1.1200    0.2200
073005    鴻準國票5C購01          1.4200    1.4200    1.4200    1.4200    0.0000         0    2.0800    0.7600
073006    鴻準國票61購01          1.1300    1.1300    1.1300    1.1300  ▼0.0200        30    2.1500    0.1500
073007    矽統國票61購02          0.4600    0.4600    0.4600    0.4600    0.0000         0    0.9300    0.0100
073008    凌陽國票61購02          0.2300    0.2300    0.2300    0.2300  ▼0.0200        32    0.6500    0.0100
073009    友達國票5C購04          0.6500    0.7000    0.5800    0.6000  ▼0.0400      1138    1.3400    0.0100
073010    強茂國票5C購04          0.5000    0.5200    0.5000    0.5200  ▲0.0500        20    0.7200    0.2200
073011    裕民國票61購01          1.0800    1.0800    1.0800    1.0800    0.0000         0    1.6800    0.4800
073012    雄獅國票61購01          0.4600    0.4600    0.4600    0.4600    0.0000         0    0.8800    0.0400
073013    八方國票61購01          0.5300    0.5300    0.5300    0.5300    0.0000         0    0.9200    0.1400
073014    洋華國票61購01          0.2900    0.2900    0.2900    0.2900    0.0000         0    0.5700    0.0100
073015    達運國票61購01          0.3400    0.3400    0.3400    0.3400    0.0000         0    0.7100    0.0100
073016    精成科國票5C購01        0.3000    0.3000    0.3000    0.3000    0.0000         0    0.7100    0.0100
073017    精成科國票5C購02        0.1300    0.1300    0.1300    0.1300    0.0000         0    0.6700    0.0100
073018    聯茂國票61購04          3.0400    3.2500    3.0400    3.2500  ▲0.7200        73    3.2800    1.7800
073019    力智國票5C購02          0.1300    0.1300    0.1300    0.1300    0.0000         0    0.4900    0.0100
073020    力智國票61購01          0.1100    0.1100    0.1100    0.1100    0.0000         0    0.4700    0.0100
073021    虎航國票5C購02          0.3200    0.3200    0.3200    0.3200    0.0000         0    1.0500    0.0100
073022    虎航國票5C購03          0.3800    0.3800    0.3800    0.3800    0.0000         0    1.5000    0.0100
073023    泰金寶國票5C購02        0.4500    0.4500    0.4500    0.4500    0.0000         0    0.7800    0.1200
