日期:2026/09/15 『成交不含鉅額交易、盤後定價、零股』
================================================================================================================
代號      名稱                      開盤      最高      最低      收盤      漲跌    成交量    漲停價    跌停價
059744    臺股指元大5A購19        4.2800    4.2800    4.2800    4.2800    0.0000         0    5.6500    2.9100
059747    國企2X群益63購01        0.4100    0.4100    0.4100    0.4100    0.0000         0 9995.0000    0.0100
059748    中502X群益63購01        0.3000    0.3100    0.3000    0.3100  ▲0.0100        43 9995.0000    0.0100
059750    華通群益63購01          0.9000    0.9000    0.9000    0.9000    0.0000         0    1.5600    0.2400
059751    鴻海群益5A購09          0.7400    0.7400    0.7400    0.7400    0.0000         0    2.9600    0.0100
059752    台積電群益5B購06        3.6100    3.6100    3.6100    3.6100    0.0000         0    5.9500    1.2600
059753    台積電群益5B購07        2.5600    2.5600    2.5600    2.5600    0.0000         0    4.9100    0.2100
059754    台積電群益63購03        1.6300    1.6300    1.6300    1.6300    0.0000         0    3.9800    0.0100
059756    金像電群益5A購03        0.2000    0.2000    0.2000    0.2000    0.0000         0    1.0000    0.0100
059759    奇鋐群益63購01          2.0200    2.0200    1.8500    1.8500  ▼0.3200       235    2.8300    1.5100
059760    達邁群益5A購01          0.0100    0.0100    0.0100    0.0100    0.0000         0    0.5100    0.0100
059761    世芯群益63購01          0.8300    0.8600    0.6700    0.6900  ▼0.2200      2023    1.6200    0.2000
059762    上緯控群益5A購01        0.0300    0.0300    0.0300    0.0300    0.0000         0    0.7400    0.0100
059763    矽格群益63購01          2.9900    2.9900    2.9900    2.9900  ▼0.0500        10    4.1100    1.9700
059766    台虹群益5C購01          6.1500    6.1500    6.1500    6.1500    0.0000         0    7.5000    4.7800
059767    至上群益5B購01          0.2400    0.2400    0.2400    0.2400    0.0000         0    0.8100    0.0100
059769    宇瞻群益63購01          2.4200    2.4200    2.4200    2.4200    0.0000         0    3.3200    1.5200
059771    光寶科國泰5A購01        7.8000    7.8000    7.8000    7.8000    0.0000         0   10.0000    5.5500
059772    鴻海國泰61購01          2.0300    2.0300    2.0300    2.0300    0.0000         0    4.5500    0.0100
059773    台積電國泰5A購01        1.6900    1.6900    1.6900    1.6900  ▼0.0200        10    3.1200    0.3000
059774    智邦國泰5A購01          1.0500    1.0500    0.9500    0.9500  ▼0.0700        70    1.9400    0.1000
059775    金像電國泰5A購01        0.9500    0.9500    0.9500    0.9500    0.0000         0    1.9500    0.0100
059776    金像電國泰61購01        1.7500    1.7500    1.7500    1.7500    0.0000         0    2.7500    0.7300
059777    毅嘉國泰5A購02          1.0200    1.0200    1.0200    1.0200    0.0000         0    2.1400    0.0100
059778    京元電國泰5A購01        0.2200    0.2200    0.2200    0.2200    0.0000         0    1.0500    0.0100
059779    嘉澤國泰5A購02          0.1600    0.1600    0.1600    0.1600    0.0000         0    0.9300    0.0100
05977U    臺股指凱基5B售03        0.0500    0.0500    0.0500    0.0500    0.0000         0    4.6300    0.0100
059780    辛耘國泰5A購01          9.8000    9.8000    9.8000    9.8000    0.0000         0   12.5000    7.1000
059781    日月光國泰5A購02        8.1500    8.1500    8.1500    8.1500    0.0000         0   10.5000    5.7500
059782    上品國泰5A購01          0.1000    0.1000    0.1000    0.1000    0.0000         0    1.0000    0.0100
059783    天虹國泰5A購01          0.7400    0.7400    0.7400    0.7400    0.0000         0    1.8600    0.0100
059784    台灣50台新59購02         50500     50500     50500     50500         0         0         0         0
059785    金像電台新59購02          1100      1100      1100      1100         0         0         0         0
059786    滬深2X凱基5B購03        0.7800    0.7800    0.7800    0.7800    0.0000         0 9995.0000    0.0100
059787    國企2X凱基61購01        0.1700    0.1700    0.1500    0.1600  ▲0.0200       111 9995.0000    0.0100
059788    美指反凱基61購01        0.4400    0.4400    0.4400    0.4400    0.0000         0 9995.0000    0.0100
059789    光寶科凱基59購04         77500     77500     77500     77500         0         0         0         0
059790    金像電凱基59購03          1000      1000      1000      1000         0         0         0         0
059791    金像電凱基63購01        2.0700    2.0700    2.0700    2.0700    0.0000         0    3.0700    1.0500
059794    長榮凱基5C購01          1.7600    1.7600    1.6100    1.6100  ▼0.1100       123    3.2400    0.2000
059795    奇鋐凱基63購01          4.0400    4.0400    4.0000    4.0000  ▼0.5000       154    6.1500    2.8500
059796    德律凱基59購04             100       100       100       100         0         0         0         0
059797    聯詠凱基59購03           55500     55500     55500     55500         0         0         0         0
059798    智原凱基5C購01          1.3700    1.3700    1.3700    1.3700    0.0000         0    2.1800    0.5600
059799    文曄凱基59購02             100       100       100       100         0         0         0         0
059800    景碩凱基59購01          147000    147000    147000    147000         0         0         0         0
059801    景碩凱基59購02          147000    147000    147000    147000         0         0         0         0
059802    嘉澤凱基5A購03          0.0900    0.0900    0.0900    0.0900    0.0000         0    1.3300    0.0100
059803    牧德凱基5A購03          0.4400    0.4400    0.4400    0.4400    0.0000         0    1.4000    0.0100
059805    世芯凱基61購06          1.2500    1.2500    1.0500    1.0500  ▼0.4400       248    2.5500    0.4300
059807    上品凱基5A購01          0.0700    0.0700    0.0700    0.0700    0.0000         0    1.1900    0.0100
059809    眾達凱基59購03             400       400       400       400         0         0         0         0
059810    佳必琪凱基59購01         51500     51500     51500     51500         0         0         0         0
059811    矽力凱基59購03           16800     16800     16800     16800         0         0         0         0
059813    緯穎凱基61購02          8.5500    8.5500    8.5500    8.5500  ▲0.1000        12   11.8000    5.1000
059814    惠特凱基59購02            1200      1200      1200      1200         0         0         0         0
059815    龍德船凱基5B購01        0.7500    0.7500    0.7500    0.7500    0.0000         0    1.3700    0.1300
059816    台虹凱基5A購02          7.1000    7.1000    7.1000    7.1000    0.0000         0    9.1500    5.0500
059817    至上凱基59購03            1700      1700      1700      1700         0         0         0         0
059819    世紀鋼凱基59購01           100       100       100       100         0         0         0         0
059821    日本2X國票5B購01        1.1700    1.1700    1.1700    1.1700    0.0000         0 9995.0000    0.0100
059823    臺指反國票5B購01        0.0200    0.0200    0.0200    0.0200    0.0000         0    0.1800    0.0100
059824    FBNQ2X國票59購01          3800      3800      3800      3800         0         0         0         0
059825    FB臺反國票59購01           100       100       100       100         0         0         0         0
059826    SGBR2X國票59購05          6100      6100      6100      6100         0         0         0         0
059827    SGBR2X國票5A購02        0.6100    0.6100    0.6100    0.6100  ▼0.0100         1 9995.0000    0.0100
059828    台積電凱基5B購02       14.9000   14.9000   14.9000   14.9000    0.0000         0   18.4000   11.4000
059829    美費半國票59購01         48500     48500     48500     48500         0         0         0         0
059830    中興電國票5A購01        0.3800    0.3800    0.3800    0.3800    0.0000         0    1.3700    0.0100
059831    華立國票61購01          0.5000    0.5000    0.5000    0.5000    0.0000         0    1.4100    0.0100
059832    德律國票5A購04          0.0600    0.0600    0.0600    0.0600    0.0000         0    1.1000    0.0100
059833    智原國票5B購01          0.5200    0.5200    0.5200    0.5200    0.0000         0    1.3700    0.0100
059834    大銀國票5C購01          5.1000    5.1000    5.1000    5.1000    0.0000         0    6.9000    3.3000
059835    宇瞻國票5A購02          0.7500    0.7500    0.7500    0.7500    0.0000         0    1.6700    0.0100
059836    宇瞻國票5A購03          0.9000    0.9000    0.9000    0.9000    0.0000         0    1.6200    0.1800
059837    宇瞻國票65購01          1.3700    1.3900    1.3400    1.3400  ▼0.0800         8    2.0400    0.8000
059838    臺股指國票59購06           100       100       100       100         0         0         0         0
059840    電子類國票59購02         28200     28200     28200     28200         0         0         0         0
059842    元石油富邦63購01        0.7300    0.7300    0.7300    0.7300    0.0000         0 9995.0000    0.0100
059843    鴻海富邦59購05            4500      4500      4500      4500         0         0         0         0
059844    華碩富邦59購02           51000     51000     51000     51000         0         0         0         0
059845    德律富邦5C購01          0.2900    0.2900    0.2900    0.2900    0.0000         0    0.7400    0.0100
059846    日月光富邦5B購02        3.4200    3.4200    3.4200    3.4200    0.0000         0    4.5100    2.3300
059847    愛普富邦5B購01          6.1500    6.1500    6.1500    6.1500    0.0000         0    7.4500    4.8100
059848    至上富邦61購02          0.5400    0.5400    0.5400    0.5400    0.0000         0    1.0600    0.0200
059849    元油反中信63購02        0.1600    0.1600    0.1600    0.1600    0.0000         0 9995.0000    0.0100
059850    SGBR2X中信63購02        0.7000    0.7000    0.7000    0.7000    0.0000         0 9995.0000    0.0100
059851    南亞中信59購03          103000    103000    103000    103000         0         0         0         0
059852    華新中信59購01             200       200       200       200         0         0         0         0
059853    國巨中信63購01          2.0900    2.0900    2.0400    2.0400  ▼0.1100         5    2.6900    1.6100
059854    台勝科中信59購01        164000    164000    164000    164000         0         0         0         0
059855    啟碁中信59購01             800       800       800       800         0         0         0         0
059857    啟碁中信5C購01          1.0200    1.0600    1.0200    1.0200  ▼0.0700        85    1.6400    0.5400
059858    台虹中信59購03           54000     54000     54000     54000         0         0         0         0
059859    奇鋐統一63購02          2.2000    2.2000    2.2000    2.2000    0.0000         0    2.8600    1.5400
059860    新唐統一63購01          0.7900    0.8100    0.7800    0.7900  ▼0.0200      1346    1.1700    0.4500
059861    臺股指統一59購01          2000      2000      2000      2000         0         0         0         0
059862    台灣50永豐5B購01       23.1000   23.1000   23.1000   23.1000    0.0000         0   33.8000   12.4000
059863    台積電永豐5C購10        1.3600    1.3600    1.3600    1.3600    0.0000         0    2.3000    0.4200
059864    台積電永豐5C購11        1.5400    1.5400    1.5400    1.5400    0.0000         0    2.2400    0.8400
059865    台積電永豐5C購12        1.3200    1.3200    1.3200    1.3200    0.0000         0    2.0200    0.6200
059866    華碩永豐5A購01          6.3500    6.3500    6.3500    6.3500    0.0000         0    8.7000    3.9400
059867    金像電永豐5B購01        1.5100    1.5100    1.3000    1.3000  ▼0.3700        65    3.2700    0.0400
059868    友達永豐5B購01          4.5200    4.5200    4.5200    4.5200    0.0000         0    5.9000    3.1300
059869    友達永豐5C購01          5.1500    5.1500    5.1500    5.1500  ▼1.0500         3    9.0500    3.3100
059870    建準永豐5C購01          0.7600    0.7900    0.7200    0.7200  ▼0.1000       165    1.4400    0.2000
059871    聯發科永豐59購05        245000    245000    245000    245000         0         0         0         0
059872    神基永豐5C購01          0.3000    0.3000    0.2800    0.2800  ▼0.0300       316    1.0100    0.0100
059873    德律永豐5B購01          0.4500    0.4500    0.4500    0.4500    0.0000         0    1.9500    0.0100
059874    牧德永豐5C購01          0.2800    0.2800    0.2800    0.2800    0.0000         0    0.7900    0.0100
059875    世芯永豐65購01          2.3200    2.3200    2.1700    2.1700  ▼0.3600        29    3.5900    1.4700
059876    眾達永豐5C購02          0.5300    0.5300    0.5300    0.5300    0.0000         0    0.8200    0.2400
059877    愛普永豐5C購01         10.3000   10.3000   10.3000   10.3000    0.0000         0   12.9000    7.6500
059878    兆聯永豐5C購01          0.7300    0.7300    0.7300    0.7300    0.0000         0    1.2800    0.1800
059879    富鼎永豐5C購01          2.5500    2.5500    2.5500    2.5500  ▲0.0500        33    3.5000    1.5000
059880    宇瞻永豐5A購02          0.4900    0.4900    0.4900    0.4900    0.0000         0    0.9700    0.0100
059881    宇瞻永豐5B購01          1.0200    1.0200    1.0200    1.0200    0.0000         0    1.8600    0.1800
059882    日本2X元大59購02          1200      1200      1200      1200         0         0         0         0
059883    台積電元大59購24          6200      6200      6200      6200         0         0         0         0
059884    金像電元大59購07          1200      1200      1200      1200         0         0         0         0
059885    金像電元大59購08          1600      1600      1600      1600         0         0         0         0
059886    金像電元大59購09          1100      1100      1100      1100         0         0         0         0
059887    金像電元大59購10           100       100       100       100         0         0         0         0
059888    金像電元大59購11           200       200       200       200         0         0         0         0
059889    長榮元大59購08            1000      1000      1000      1000         0         0         0         0
059890    奇鋐元大59購24           39300     39300     39300     39300         0         0         0         0
059891    德律元大59購12            1000      1000      1000      1000         0         0         0         0
059892    德律元大59購13             400       400       400       400         0         0         0         0
059893    文曄元大5C購02          0.2900    0.2900    0.2900    0.2900    0.0000         0    1.2200    0.0100
059894    景碩元大59購08          143000    143000    143000    143000         0         0         0         0
059896    嘉澤元大59購06             100       100       100       100         0         0         0         0
059897    牧德元大59購09             100       100       100       100         0         0         0         0
059898    達邁元大59購02             200       200       200       200         0         0         0         0
059899    達邁元大59購03             100       100       100       100         0         0         0         0
059900    世芯元大5A購01          0.5200    0.5200    0.5200    0.5200  ▼0.0900         5    2.0300    0.0100
059903    臻鼎元大59購15          132000    132000    132000    132000         0         0         0         0
059905    臻鼎元大63購03          8.7000    8.7000    8.7000    8.7000    0.0000         0   10.2000    7.2000
059908    矽格元大59購02           13700     13700     13700     13700         0         0         0         0
059909    同欣電元大59購04         21300     21300     21300     21300         0         0         0         0
059910    緯穎元大59購12           93500     93500     93500     93500         0         0         0         0
059911    惠特元大59購03             800       800       800       800         0         0         0         0
059913    台虹元大59購03           93500     93500     93500     93500         0         0         0         0
059914    台虹元大59購04           93000     93000     93000     93000         0         0         0         0
059915    台虹元大59購05           93000     93000     93000     93000         0         0         0         0
059916    台虹元大59購06           88500     88500     88500     88500         0         0         0         0
059917    勤誠元大59購08            2300      2300      2300      2300         0         0         0         0
059918    宇瞻元大59購01            4000      4000      4000      4000         0         0         0         0
059919    宇瞻元大59購02            8500      8500      8500      8500         0         0         0         0
059921    宇瞻元大5B購02          0.7600    0.7600    0.7600    0.7600    0.0000         0    1.2600    0.2600
059922    宇瞻元大63購01          0.9000    0.9000    0.9000    0.9000  ▼0.0200         2    1.2800    0.5600
059923    東鹼群益59購01           12000     12000     12000     12000         0         0         0         0
059924    鴻海群益63購02          1.3800    1.3800    1.3800    1.3800    0.0000         0    2.1300    0.6300
059925    鴻海群益63購03          1.2500    1.2500    1.2500    1.2500    0.0000         0    2.7600    0.0100
059926    鴻海群益64購01          1.5900    1.5900    1.5200    1.5200  ▼0.0600       172    2.5800    0.5800
059927    鴻海群益65購01          1.4900    1.4900    1.4300    1.4300  ▼0.0200       153    2.6900    0.2100
059930    金像電群益59購03          5300      5300      5300      5300         0         0         0         0
059932    毅嘉群益59購06            4100      4100      4100      4100         0         0         0         0
059934    可成群益59購01            3000      3000      3000      3000         0         0         0         0
059935    強茂群益5C購01          2.1700    2.1700    2.1700    2.1700    0.0000         0    2.9600    1.3800
059936    新興群益61購01          0.5500    0.5500    0.5500    0.5500  ▼0.0600        10    0.9800    0.2400
059937    奇鋐群益59購13          104000    104000    104000    104000         0         0         0         0
059938    嘉澤群益5A購03          0.0900    0.0900    0.0900    0.0900    0.0000         0    0.8600    0.0100
059939    眾達群益59購02             700       700       700       700         0         0         0         0
059940    佳必琪群益61購01        4.5000    4.5000    4.5000    4.5000    0.0000         0    6.2500    2.7100
059941    愛普群益61購01          6.4000    6.4000    6.4000    6.4000    0.0000         0    7.7500    4.9600
059942    惠特群益61購01          0.8900    0.8900    0.8900    0.8900    0.0000         0    1.4100    0.3700
059943    兆聯群益5B購02          0.6700    0.6700    0.6700    0.6700    0.0000         0    1.5600    0.0100
059944    台虹群益5B購01          4.8500    4.8500    4.8500    4.8500    0.0000         0    6.2000    3.4800
059945    瀚荃群益5B購01          1.2400    1.2400    1.2400    1.2400  ▼0.0100         1    1.9300    0.5700
059946    至上群益59購03            1800      1800      1800      1800         0         0         0         0
059947    至上群益5A購01          0.0600    0.0600    0.0600    0.0600    0.0000         0    0.7100    0.0100
059948    臺股指群益59購26         57500     57500     57500     57500         0         0         0         0
059950    臺股指群益59購28         46500     46500     46500     46500         0         0         0         0
059951    臺股指群益59購29         92500     92500     92500     92500         0         0         0         0
059952    臺股指群益59購30         38400     38400     38400     38400         0         0         0         0
059953    臺股指群益59購31         53500     53500     53500     53500         0         0         0         0
059954    臺股指群益5C購02       11.9000   11.9000   11.9000   11.9000    0.0000         0   25.6000    0.0100
059956    上銀兆豐63購01          2.5300    2.5300    2.5300    2.5300    0.0000         0    3.2600    1.8000
059957    聯詠兆豐63購01          4.1900    4.1900    4.1900    4.1900    0.0000         0    5.2000    3.1500
059958    文曄兆豐5B購01          0.1400    0.1400    0.1400    0.1400    0.0000         0    0.6300    0.0100
059959    景碩兆豐5B購01          8.1500    8.1500    8.1500    8.1500    0.0000         0    9.4500    6.8500
059960    祥碩兆豐63購02          1.3000    1.3000    1.3000    1.3000  ▲0.1000         5    1.8700    0.5300
059961    美時元富59購03             100       100       100       100         0         0         0         0
059962    仁寶元富59購01            1100      1100      1100      1100         0         0         0         0
059963    華泰元富59購01             200       200       200       200         0         0         0         0
059964    京元電元富59購05           100       100       100       100         0         0         0         0
059965    萬海元富59購02           57500     57500     57500     57500         0         0         0         0
059966    世芯元富59購05            8500      8500      8500      8500         0         0         0         0
059967    矽格元富59購02           46200     46200     46200     46200         0         0         0         0
059968    矽力元富59購01           57000     57000     57000     57000         0         0         0         0
059970    緯穎元富5A購03          5.7500    5.7500    5.7500    5.7500    0.0000         0    7.7500    3.7300
059971    惠特元富59購02            7400      7400      7400      7400         0         0         0         0
059972    兆聯元富5A購01          0.5800    0.5800    0.5800    0.5800    0.0000         0    2.3700    0.0100
059973    世紀鋼元富59購01           300       300       300       300         0         0         0         0
059974    元石油統一59購01           800       800       800       800         0         0  99950000       100
059975    元石油統一67購02        0.8300    0.8300    0.8300    0.8300    0.0000         0 9995.0000    0.0100
059976    佳必琪統一63購01        1.7700    1.7700    1.7700    1.7700    0.0000         0    2.3000    1.2400
059977    T50反1中信63購04        0.2600    0.2600    0.2600    0.2600    0.0000         0    0.5000    0.0200
059978    T50反1中信63購05        0.0400    0.0400    0.0400    0.0400    0.0000         0    0.2900    0.0100
059979    南亞中信59購04           47900     47900     47900     47900         0         0     54500     41000
059980    台聚中信59購01             100       100       100       100         0         0      6100       100
059982    華碩中信63購01          1.4400    1.4400    1.4400    1.4400    0.0000         0    1.9800    0.8900
059983    奇鋐中信59購04           11000     11000     11000     11000         0         0     17600      4400
059984    臻鼎中信5B購01          2.2400    2.2400    2.2400    2.2400    0.0000         0    2.7200    1.7600
059985    佳必琪中信5C購01        1.8100    1.8100    1.8100    1.8100    0.0000         0    2.6000    1.0200
059986    臺股指中信5B購04        1.4900    1.4900    1.4900    1.4900    0.0000         0    2.4000    0.5800
059987    華泰永豐5C購01          0.5500    0.5500    0.5500    0.5500    0.0000         0    1.3300    0.0100
059988    聯發科永豐5A購05       37.1000   37.1000   37.1000   37.1000    0.0000         0   45.2000   29.0000
059991    陽明永豐5B購01          1.0000    1.0000    1.0000    1.0000  ▼0.0700        22    2.4800    0.0100
059992    景碩永豐5B購01         16.7000   16.7000   16.7000   16.7000    0.0000         0   19.5000   13.9000
059993    定穎控永豐5C購01        0.1900    0.1900    0.1900    0.1900    0.0000         0    1.3000    0.0100
059994    力成永豐5B購01          2.8100    2.8100    2.8100    2.8100    0.0000        10    4.0500    1.5700
059995    啟碁永豐5C購02          3.2600    3.2600    3.2600    3.2600  ▲0.1000        12    5.1000    1.2100
059997    訊芯永豐5C購01          8.0500    8.0500    8.0500    8.0500    0.0000         0   10.4000    5.6500
059998    愛普永豐5A購01          8.1000    8.1000    8.1000    8.1000    0.0000         0    9.9500    6.2000
059999    台虹永豐5C購01          5.5500    5.5500    5.5500    5.5500  ▲0.3500         6    6.4000    3.9600
060000    聯茂兆豐5B購01         15.5000   15.5000   15.5000   15.5000    0.0000         0   17.6000   13.4000
060001    愛普兆豐5B購01          4.1500    4.1500    3.4300    3.4300  ▼0.8000        71    5.2500    3.1800
060002    T50反1富邦63購03        0.1200    0.1200    0.1200    0.1200    0.0000         0    0.5100    0.0100
060003    T50反1富邦66購02        0.2100    0.2100    0.2100    0.2100    0.0000         0    0.6500    0.0100
060004    聚陽富邦5B購01          0.0200    0.0200    0.0200    0.0200    0.0000         0    0.4900    0.0100
060005    川湖富邦5C購02          8.1500    8.1500    8.1500    8.1500    0.0000         0    9.3000    7.0000
060006    光寶科富邦5B購01        3.3000    3.3000    3.3000    3.3000  ▲0.0200         3    4.6800    1.8800
060007    聯電富邦61購05          5.9500    5.9500    5.9500    5.9500    0.0000         0    7.3000    4.6000
060008    楠梓電富邦5B購01        2.6000    2.6000    2.6000    2.6000    0.0000         0    3.4500    1.7500
060009    佳能富邦5B購01          0.1400    0.1400    0.1400    0.1400    0.0000         0    0.6800    0.0100
060010    長榮富邦5C購01          0.6400    0.6400    0.6400    0.6400    0.0000         0    1.3200    0.0100
060011    奇鋐富邦5C購03          3.0100    3.0100    3.0100    3.0100    0.0000         0    4.0000    2.0200
060012    景碩富邦5C購02          6.3000    6.3000    6.3000    6.3000    0.0000         0    7.4000    5.2000
060013    佳必琪富邦5B購01        3.0400    3.0400    3.0400    3.0400    0.0000         0    4.1000    1.9800
060015    友達國泰5A購01          4.3400    4.3400    4.3400    4.3400    0.0000         0    5.4500    3.1900
060016    京元電國泰5A購02        0.4100    0.4100    0.4100    0.4100    0.0000         0    1.2400    0.0100
060017    新興國泰5A購02          0.4600    0.4600    0.4600    0.4600    0.0000         0    1.9500    0.0100
060018    神基國泰5A購01          0.1500    0.1500    0.1500    0.1500    0.0000         0    1.1200    0.0100
060020    景碩國泰5A購02         11.3000   11.3000   11.3000   11.3000    0.0000         0   13.2000    9.3500
060021    日月光國泰5A購03        8.9500    8.9500    8.9500    8.9500    0.0000         0   11.3000    6.5500
060022    和碩國泰5A購01          1.2300    1.2300    1.2300    1.2300  ▼0.2500         2    3.8200    0.0100
060023    愛普國泰5A購02          7.9500    7.9500    7.9500    7.9500    0.0000         0   10.1000    5.6500
060024    至上國泰5A購01          0.3900    0.3900    0.3900    0.3900    0.0000         0    1.0900    0.0100
060025    元石油凱基5A購01        0.7900    0.7900    0.7900    0.7900    0.0000         0 9995.0000    0.0100
060026    SGBR2X凱基63購02        1.0900    1.0900    1.0900    1.0900  ▼0.8400        10 9995.0000    0.0100
060027    SGBR2X凱基63購03        1.8900    1.8900    1.8900    1.8900    0.0000         0 9995.0000    0.0100
060028    統一凱基59購01            8500      8500      8500      8500         0         0     27700       100
060029    中興電凱基59購03          3200      3200      3200      3200         0         0     14400       100
060030    永光凱基59購02            1000      1000      1000      1000         0         0     16000       100
060031    宇隆凱基59購02             700       700       700       700         0         0      9800       100
060032    智邦凱基61購02          1.5000    1.5000    1.5000    1.5000    0.0000         0    2.4200    0.5800
060034    友達凱基61購01          5.0000    5.0000    5.0000    5.0000    0.0000         0    6.4500    3.5500
060035    可成凱基59購01            1200      1200      1200      1200         0         0     22500       100
060036    強茂凱基61購02          4.0100    4.0100    3.7700    3.7700  ▼0.7400        13    5.9000    3.0900
060037    新興凱基5B購02          0.6000    0.6000    0.4700    0.4700  ▼0.1200       705    1.7000    0.0100
060038    神基凱基59購01             100       100       100       100         0         0      9800       100
060039    華立凱基59購01             300       300       300       300         0         0      9400       100
060040    健鼎凱基59購01            4300      4300      4300      4300         0         0     33300       100
060041    景碩凱基5A購06         10.8000   10.8000   10.8000   10.8000  ▼0.5000         1   13.8000    8.8000
060043    定穎控凱基5A購02        0.0100    0.0100    0.0100    0.0100    0.0000         0    0.8500    0.0100
060044    jpp凱基59購02            10100     10100     10100     10100         0         0     22100       100
060045    力成凱基59購07            9800      9800      9800      9800         0         0     30300       100
060046    矽格凱基5B購01          3.0300    3.0300    3.0300    3.0300  ▲0.0800        11    4.5400    1.3600
060049    愛普凱基61購01          8.8000    8.8000    8.8000    8.8000    0.0000         0   10.8000    6.7000
060050    愛普凱基61購02          5.3000    5.3000    5.3000    5.3000  ▼1.2500         1    8.4000    4.6300
060051    采鈺凱基5C購01          2.1900    2.1900    2.1900    2.1900    0.0000         0    3.0600    1.3200
060052    兆聯凱基5B購01          0.4600    0.4600    0.4600    0.4600    0.0000         0    1.4900    0.0100
060053    台虹凱基5C購01          6.6000    6.6000    6.6000    6.6000    0.0000         0    8.1000    5.1000
060054    至上凱基61購02          0.6200    0.6200    0.6200    0.6200    0.0000         0    1.4900    0.0100
060055    勤誠凱基5B購02          0.5000    0.5000    0.5000    0.5000    0.0000         0    1.8200    0.0100
060056    富鼎凱基59購01            6800      6800      6800      6800         0         0     23400       100
060057    臺股指凱基5A購40        3.0200    3.0600    2.8900    2.8900  ▲0.1100         3   25.7000    0.0100
060058    臺股指凱基5A購41        4.5600    4.5600    4.5600    4.5600    0.0000         0    7.3000    1.8100
060059    電子類凱基5A購02        5.8000    5.8000    5.8000    5.8000    0.0000         0    8.6500    2.9200
06005U    台達電中信59售04        0.0100    0.0100    0.0100    0.0100    0.0000         0    0.9700    0.0100
060060    美時群益59購02             900       900       900       900         0         0      7800       100
060062    建準群益5A購02          0.3200    0.3200    0.3200    0.3200    0.0000         0    1.5600    0.0100
060063    美律群益59購01             100       100       100       100         0         0      8100       100
060064    聯發科群益59購05        228000    228000    228000    228000         0         0    264000    192000
060065    聯發科群益59購06        141000    141000    141000    141000         0         0    177000    105000
060066    普安群益59購01            5700      5700      5700      5700         0         0     17000       100
060067    新興群益61購02          1.4000    1.4000    1.2900    1.2900  ▼0.1400        17    2.1700    0.6900
060068    臺企銀群益5A購01        2.1700    2.1700    2.1700    2.1700    0.0000         0    3.4600    0.8800
060069    德律群益59購02            3000      3000      3000      3000         0         0     23900       100
06006U    台積電中信59售04        0.0100    0.0100    0.0100    0.0100    0.0000         0    0.9500    0.0100
060070    聯詠群益59購02           21600     21600     21600     21600         0         0     61500       100
060071    文曄群益59購02             100       100       100       100         0         0      9700       100
060072    景碩群益63購02          9.0000    9.0000    8.8000    8.8000    0.0000         6   10.3000    7.2500
060073    景碩群益65購01          4.2000    4.2000    4.0500    4.0500  ▲0.0800       435    4.7600    3.1800
060074    嘉澤群益59購05            1200      1200      1200      1200         0         0     12000       100
060075    牧德群益59購04            2300      2300      2300      2300         0         0     11900       100
060076    世芯群益59購08             200       200       200       200         0         0     17900       100
060077    定穎控群益59購05           300       300       300       300         0         0      3900       100
060078    定穎控群益59購06           100       100       100       100         0         0      8500       100
060079    眾達群益5B購01          0.0500    0.0700    0.0500    0.0600  ▼0.0200       426    0.4400    0.0100
060080    精成科群益59購01           500       500       500       500         0         0      6800       100
060081    精成科群益59購02           100       100       100       100         0         0      8500       100
060082    佳必琪群益5C購01        4.3800    4.3800    4.3800    4.3800    0.0000         0    5.8500    2.8800
060083    和椿群益59購01             100       100       100       100         0         0      6700       100
060084    矽力群益59購02           18000     18000     18000     18000         0         0     34400      1600
060086    愛普群益61購02          4.8600    4.8600    4.8600    4.8600    0.0000         0    6.4000    3.2300
060087    緯穎群益59購09           49400     49400     49400     49400         0         0     76000     22400
060088    富鼎群益5A購01          1.6600    1.6600    1.6600    1.6600    0.0000         0    2.8300    0.4900
060089    臺股指群益62購02       10.2000   10.2000   10.2000   10.2000    0.0000         0   14.7000    5.6500
060090    臺股指群益62購03       10.2000   10.2000   10.2000   10.2000    0.0000         0   19.3000    1.0300
060091    統一國票59購01           12800     12800     12800     12800         0         0     32000       100
060092    台聚國票59購01             200       200       200       200         0         0      7400       100
060094    東鹼國票5C購01          1.2700    1.2700    1.2700    1.2700    0.0000         0    2.5000    0.0400
060095    永光國票5A購03          0.3700    0.3700    0.3300    0.3300  ▲0.0200       125    1.4300    0.0100
060096    美時國票59購03             200       200       200       200         0         0      8000       100
060097    中環國票59購01             100       100       100       100         0         0      6400       100
060098    景碩國票5A購06         12.3000   12.3000   12.3000   12.3000  ▼0.6000         2   15.6000   10.2000
060099    世芯國票59購04            9900      9900      9900      9900     ▼400        72     24500       100
060100    定穎控國票65購01        0.3900    0.3900    0.3800    0.3800  ▲0.0100       744    0.7900    0.0100
060102    台塑化國票59購02         29400     29500     29400     29500     ▲400        20     45900     12300
060103    台塑化國票5A購01        1.8700    2.1000    1.6900    2.1000  ▲0.0700      2920    3.7100    0.3500
060105    台虹國票65購01          5.1500    5.1500    5.1500    5.1500    0.0000         0    6.2500    4.0500
060106    富鼎國票5C購01          2.8000    2.8000    2.8000    2.8000  ▼0.0800         2    4.0500    1.7100
060107    台灣50元富59購10         68000     68000     68000     68000         0         0     89000     46600
060108    道瓊銅元富59購01          1000      1000      1000      1000         0         0  99950000       100
